method,row_id,document,gold_binary,score,prediction,mean_selected_threshold,prediction_vote_share,cv_appearances,provider,model,condition_id,definition_id,prompt_style,label_space,seed
platt_tuned_threshold,P019,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.13961116584136463,0,0.57,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
platt_tuned_threshold,P020,Lessons Learned: EPA’s Response to Hurricane Katrina,0,0.38345012068592615,0,0.57,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
platt_tuned_threshold,P021,Lessons Learned: EPA’s Response to Hurricane Katrina,0,0.3519869475161578,0,0.57,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
platt_tuned_threshold,P022,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.8577024979504848,1,0.81,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
platt_tuned_threshold,P023,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.9472318113392029,1,0.81,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
platt_tuned_threshold,P024,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.9655353976369193,1,0.81,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
platt_tuned_threshold,P025,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.782066226979189,0,0.81,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
platt_tuned_threshold,P026,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.9564693247241832,1,0.81,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
platt_tuned_threshold,P027,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.8915197129729169,1,0.81,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
platt_tuned_threshold,P028,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.8514068990382484,1,0.81,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
platt_tuned_threshold,P029,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",0,0.8000873109767519,0,0.81,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
platt_tuned_threshold,P030,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",0,0.7692568298085503,0,0.81,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
platt_tuned_threshold,P031,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.854051631542099,1,0.81,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
platt_tuned_threshold,P032,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.8589760005925663,1,0.81,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
platt_tuned_threshold,P033,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.8339339591082711,1,0.81,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
platt_tuned_threshold,P034,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",0,0.8093207246223578,0,0.81,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
platt_tuned_threshold,P035,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",0,0.7724125104680334,0,0.81,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
platt_tuned_threshold,P036,The Katrina Effect on American Preparedness — A report on the lessons Americans learned in watching the Katrina catastrophe unfold,1,0.8120098955571954,1,0.76,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
platt_tuned_threshold,P037,The Katrina Effect on American Preparedness — A report on the lessons Americans learned in watching the Katrina catastrophe unfold,1,0.8955697179075545,1,0.76,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
platt_tuned_threshold,P038,The Katrina Effect on American Preparedness — A report on the lessons Americans learned in watching the Katrina catastrophe unfold,1,0.8555662767219745,1,0.76,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
platt_tuned_threshold,P039,The Katrina Effect on American Preparedness — A report on the lessons Americans learned in watching the Katrina catastrophe unfold,0,0.6852920464630339,0,0.76,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
platt_tuned_threshold,P040,The Katrina Effect on American Preparedness — A report on the lessons Americans learned in watching the Katrina catastrophe unfold,1,0.7901951467223537,1,0.76,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
platt_tuned_threshold,P041,The Katrina Effect on American Preparedness — A report on the lessons Americans learned in watching the Katrina catastrophe unfold,1,0.7985189225424842,1,0.76,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
platt_tuned_threshold,P042,The Katrina Effect on American Preparedness — A report on the lessons Americans learned in watching the Katrina catastrophe unfold,1,0.7503531823479122,0,0.76,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_0.5,P001,Lessons Learned: EPA’s Response to Hurricane Katrina,0,0.5,1,0.5,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_0.5,P002,Lessons Learned: EPA’s Response to Hurricane Katrina,0,0.8906790141286615,1,0.5,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_0.5,P003,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.035140040110500655,0,0.5,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_0.5,P004,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.999999,1,0.5,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_0.5,P005,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.7215028636850518,1,0.5,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_0.5,P006,Lessons Learned: EPA’s Response to Hurricane Katrina,1,1e-06,0,0.5,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_0.5,P007,Lessons Learned: EPA’s Response to Hurricane Katrina,0,1e-06,0,0.5,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_0.5,P008,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.2812967778861261,0,0.5,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_0.5,P009,Lessons Learned: EPA’s Response to Hurricane Katrina,1,1e-06,0,0.5,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_0.5,P010,Lessons Learned: EPA’s Response to Hurricane Katrina,1,1e-06,0,0.5,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_0.5,P011,Lessons Learned: EPA’s Response to Hurricane Katrina,1,1e-06,0,0.5,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_0.5,P012,Lessons Learned: EPA’s Response to Hurricane Katrina,1,1e-06,0,0.5,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_0.5,P013,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.5,1,0.5,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_0.5,P014,Lessons Learned: EPA’s Response to Hurricane Katrina,1,1e-06,0,0.5,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_0.5,P015,Lessons Learned: EPA’s Response to Hurricane Katrina,1,1e-06,0,0.5,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_0.5,P016,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.8124981207696482,1,0.5,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_0.5,P017,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.999999,1,0.5,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_0.5,P018,Lessons Learned: EPA’s Response to Hurricane Katrina,1,1e-06,0,0.5,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_0.5,P019,Lessons Learned: EPA’s Response to Hurricane Katrina,1,1e-06,0,0.5,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_0.5,P020,Lessons Learned: EPA’s Response to Hurricane Katrina,0,1e-06,0,0.5,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_0.5,P021,Lessons Learned: EPA’s Response to Hurricane Katrina,0,1e-06,0,0.5,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_0.5,P022,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.999999,1,0.5,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_0.5,P023,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.999999,1,0.5,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_0.5,P024,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.999999,1,0.5,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_0.5,P025,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.75,1,0.5,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_0.5,P026,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.999999,1,0.5,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_0.5,P027,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.999999,1,0.5,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_0.5,P028,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.999999,1,0.5,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_0.5,P029,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",0,0.75,1,0.5,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_0.5,P030,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",0,0.7272727272727273,1,0.5,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_0.5,P031,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.999999,1,0.5,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_0.5,P032,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.999999,1,0.5,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_0.5,P033,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.8814655541243929,1,0.5,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_0.5,P034,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",0,0.75,1,0.5,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_0.5,P035,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",0,0.7402026208383715,1,0.5,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_0.5,P036,The Katrina Effect on American Preparedness — A report on the lessons Americans learned in watching the Katrina catastrophe unfold,1,0.999999,1,0.5,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_0.5,P037,The Katrina Effect on American Preparedness — A report on the lessons Americans learned in watching the Katrina catastrophe unfold,1,0.999999,1,0.5,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_0.5,P038,The Katrina Effect on American Preparedness — A report on the lessons Americans learned in watching the Katrina catastrophe unfold,1,0.999999,1,0.5,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_0.5,P039,The Katrina Effect on American Preparedness — A report on the lessons Americans learned in watching the Katrina catastrophe unfold,0,0.631578947368421,1,0.5,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_0.5,P040,The Katrina Effect on American Preparedness — A report on the lessons Americans learned in watching the Katrina catastrophe unfold,1,0.999999,1,0.5,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_0.5,P041,The Katrina Effect on American Preparedness — A report on the lessons Americans learned in watching the Katrina catastrophe unfold,1,0.999999,1,0.5,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_0.5,P042,The Katrina Effect on American Preparedness — A report on the lessons Americans learned in watching the Katrina catastrophe unfold,1,0.631578947368421,1,0.5,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_tuned_threshold,P001,Lessons Learned: EPA’s Response to Hurricane Katrina,0,0.5,0,0.51,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_tuned_threshold,P002,Lessons Learned: EPA’s Response to Hurricane Katrina,0,0.8906790141286615,1,0.51,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_tuned_threshold,P003,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.035140040110500655,0,0.51,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_tuned_threshold,P004,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.999999,1,0.51,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_tuned_threshold,P005,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.7215028636850518,1,0.51,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_tuned_threshold,P006,Lessons Learned: EPA’s Response to Hurricane Katrina,1,1e-06,0,0.51,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_tuned_threshold,P007,Lessons Learned: EPA’s Response to Hurricane Katrina,0,1e-06,0,0.51,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_tuned_threshold,P008,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.2812967778861261,0,0.51,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_tuned_threshold,P009,Lessons Learned: EPA’s Response to Hurricane Katrina,1,1e-06,0,0.51,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_tuned_threshold,P010,Lessons Learned: EPA’s Response to Hurricane Katrina,1,1e-06,0,0.51,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_tuned_threshold,P011,Lessons Learned: EPA’s Response to Hurricane Katrina,1,1e-06,0,0.51,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_tuned_threshold,P012,Lessons Learned: EPA’s Response to Hurricane Katrina,1,1e-06,0,0.51,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_tuned_threshold,P013,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.5,0,0.51,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_tuned_threshold,P014,Lessons Learned: EPA’s Response to Hurricane Katrina,1,1e-06,0,0.51,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_tuned_threshold,P015,Lessons Learned: EPA’s Response to Hurricane Katrina,1,1e-06,0,0.51,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_tuned_threshold,P016,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.8124981207696482,1,0.51,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_tuned_threshold,P017,Lessons Learned: EPA’s Response to Hurricane Katrina,1,0.999999,1,0.51,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_tuned_threshold,P018,Lessons Learned: EPA’s Response to Hurricane Katrina,1,1e-06,0,0.51,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_tuned_threshold,P019,Lessons Learned: EPA’s Response to Hurricane Katrina,1,1e-06,0,0.51,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_tuned_threshold,P020,Lessons Learned: EPA’s Response to Hurricane Katrina,0,1e-06,0,0.51,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_tuned_threshold,P021,Lessons Learned: EPA’s Response to Hurricane Katrina,0,1e-06,0,0.51,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_tuned_threshold,P022,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.999999,1,0.76,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_tuned_threshold,P023,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.999999,1,0.76,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_tuned_threshold,P024,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.999999,1,0.76,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_tuned_threshold,P025,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.75,0,0.76,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_tuned_threshold,P026,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.999999,1,0.76,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_tuned_threshold,P027,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.999999,1,0.76,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_tuned_threshold,P028,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.999999,1,0.76,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_tuned_threshold,P029,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",0,0.75,0,0.76,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_tuned_threshold,P030,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",0,0.7272727272727273,0,0.76,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_tuned_threshold,P031,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.999999,1,0.76,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_tuned_threshold,P032,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.999999,1,0.76,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_tuned_threshold,P033,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",1,0.8814655541243929,1,0.76,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_tuned_threshold,P034,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",0,0.75,0,0.76,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_tuned_threshold,P035,"Hurricane Katrina: GAO’s Preliminary Observations Regarding Preparedness, Response, and Recovery",0,0.7402026208383715,0,0.76,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_tuned_threshold,P036,The Katrina Effect on American Preparedness — A report on the lessons Americans learned in watching the Katrina catastrophe unfold,1,0.999999,1,0.64,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_tuned_threshold,P037,The Katrina Effect on American Preparedness — A report on the lessons Americans learned in watching the Katrina catastrophe unfold,1,0.999999,1,0.64,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_tuned_threshold,P038,The Katrina Effect on American Preparedness — A report on the lessons Americans learned in watching the Katrina catastrophe unfold,1,0.999999,1,0.64,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_tuned_threshold,P039,The Katrina Effect on American Preparedness — A report on the lessons Americans learned in watching the Katrina catastrophe unfold,0,0.631578947368421,0,0.64,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_tuned_threshold,P040,The Katrina Effect on American Preparedness — A report on the lessons Americans learned in watching the Katrina catastrophe unfold,1,0.999999,1,0.64,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_tuned_threshold,P041,The Katrina Effect on American Preparedness — A report on the lessons Americans learned in watching the Katrina catastrophe unfold,1,0.999999,1,0.64,1.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
isotonic_tuned_threshold,P042,The Katrina Effect on American Preparedness — A report on the lessons Americans learned in watching the Katrina catastrophe unfold,1,0.631578947368421,0,0.64,0.0,1,ensemble_logit_mean,anthropic+gemini+openai,P3_D2_CURRENT,D2_current_strict,P3_evidence_checklist,new,17
