run_key,phase,provider,condition_id,row_id,seed,item_index,element,identified,quote,claimed_scope,strict_match,normalized_match,token_sequence_match,claimed_scope_valid,found_in_scopes,format_only_match,wrong_scope,analysis_dataset
e9427abe55f3ffeba5fb9362de3417758704e93604d1d9f783d63d7790bcf100,stability,gemini,FINALIST_STABILITY,P034,101,0,inadequacy_or_failure,,DHS did not have adequate situational awareness,target,True,True,True,True,['target'],False,False,stability
e9427abe55f3ffeba5fb9362de3417758704e93604d1d9f783d63d7790bcf100,stability,gemini,FINALIST_STABILITY,P034,101,1,departure_or_reconfiguration,,DHS will acquire a hardened set of communications capabilities,target,True,True,True,True,['target'],False,False,stability
5ed987fa8798b1c3ecce278514099ecfb5006721701c37a7df9c35be16f2b5bd,stability,gemini,FINALIST_STABILITY,P037,101,0,prior_state,,antiquated security clearance forms,target,True,True,True,True,['target'],False,False,stability
5ed987fa8798b1c3ecce278514099ecfb5006721701c37a7df9c35be16f2b5bd,stability,gemini,FINALIST_STABILITY,P037,101,1,departure_or_reconfiguration,,"reducing needless questions in the antiquated security clearance forms, while streamlining the unnecessarily detailed financial disclosure forms",target,True,True,True,True,['target'],False,False,stability
5ed987fa8798b1c3ecce278514099ecfb5006721701c37a7df9c35be16f2b5bd,stability,gemini,FINALIST_STABILITY,P037,101,2,departure_or_reconfiguration,,reduce the number of presidential appointees significantly,target,True,True,True,True,['target'],False,False,stability
d34b100237a9b4f001f534799ae15d65d1c2988724ff30946343984390c7c90d,stability,gemini,FINALIST_STABILITY,P023,101,0,prior_state,,"In 1993, we conducted several reviews examining the federal response to Hurricane Andrew.",target,True,True,True,True,['target'],False,False,stability
d34b100237a9b4f001f534799ae15d65d1c2988724ff30946343984390c7c90d,stability,gemini,FINALIST_STABILITY,P023,101,1,other,,"These prior GAO reports focused on improving the immediate response to catastrophic disasters, and we made various recommendations within this context.",target,True,True,True,True,['target'],False,False,stability
6bbcd618710fd22106d19d14641a4ac1ded805fff294e5a19b52d90c6604ee48,stability,gemini,FINALIST_STABILITY,P036,101,0,departure_or_reconfiguration,,"Without displacing existing efforts within departments such as Homeland Security, Health and Human Services, Commerce, Interior, and Labor",target,True,True,True,True,['target'],False,False,stability
626805e7ac33a144f63df0a196dbb3cf5628b86c935d93cbbbb5af20715ca5dc,stability,gemini,FINALIST_STABILITY,P002,101,0,inadequacy_or_failure,,EPA regional officials and USACE district officials informed us of coordination problems between the EPA and USACE at the beginning of the response.,target,True,True,True,True,['target'],False,False,stability
625eed41969afeaf8c4fa266f45f84505c719ef9f481ab6e3daa3453c1078d9c,stability,gemini,FINALIST_STABILITY,P009,101,0,inadequacy_or_failure,,problems in New Orleans with the transport of drinking water in potentially hazardous tanker trucks,target,True,True,True,True,['target'],False,False,stability
625eed41969afeaf8c4fa266f45f84505c719ef9f481ab6e3daa3453c1078d9c,stability,gemini,FINALIST_STABILITY,P009,101,1,departure_or_reconfiguration,,"established procedures, and EPA issued an administrative order to correct this situation",target,True,True,True,True,['target'],False,False,stability
0edd78b6b1808fe3b09777b3b63c9e82d1466039ff63412473c4b109c9dd347f,stability,gemini,FINALIST_STABILITY,P031,101,0,prior_state,,"concerns have been raised regarding the agency’s organizational placement, including whether it should be disbanded and functions moved to other agencies",target,True,True,True,True,['target'],False,False,stability
0edd78b6b1808fe3b09777b3b63c9e82d1466039ff63412473c4b109c9dd347f,stability,gemini,FINALIST_STABILITY,P031,101,1,inadequacy_or_failure,,organizational changes alone may not adequately address underlying systemic conditions that result in an organization’s performance problem,target,True,True,True,True,['target'],False,False,stability
f1d9f4a75b6255b4dc754e88fe8072003c98fabde3e70ddefc25ac5886c42095,stability,gemini,FINALIST_STABILITY,P007,101,0,other,,the primary reasons the response to restoring drinking water supplies worked well were the good working relationships and collaborative planning,target,True,True,True,True,['target'],False,False,stability
52ae7fb52d7dc0fc0f6fb1a8d69779f81937cb6c4b77b4736f0918e660911129,stability,gemini,FINALIST_STABILITY,P042,101,0,other,,give the president authority to create a new Citizen Preparedness Directorate,target,True,True,True,True,['target'],False,False,stability
eb3001714e29b49c74bcc360a739a7c7d86c8e6ddd2095a6e839fb3556091c61,stability,gemini,FINALIST_STABILITY,P033,101,0,prior_state,,institutional care,target,True,True,True,True,['target'],False,False,stability
eb3001714e29b49c74bcc360a739a7c7d86c8e6ddd2095a6e839fb3556091c61,stability,gemini,FINALIST_STABILITY,P033,101,1,departure_or_reconfiguration,,"shifting the focus, to the degree possible, toward ambulatory care, wellness and preventive medicine, health promotion and chronic disease prevention and away from institutional care",target,True,True,True,True,['target'],False,False,stability
84fc53551a811881ffd1578bf399029ae8fdd7d49c226f7beb8a4d3463bfab99,stability,gemini,FINALIST_STABILITY,P019,101,0,prior_state,,analytical capacity for Mississippi and Louisiana was diminished after Katrina,target,True,True,True,True,['target'],False,False,stability
84fc53551a811881ffd1578bf399029ae8fdd7d49c226f7beb8a4d3463bfab99,stability,gemini,FINALIST_STABILITY,P019,101,1,departure_or_reconfiguration,,"EPA Regions 4, 6, and 8 addressed this by providing mobile laboratories and staff",target,True,True,True,True,['target'],False,False,stability
dca569a789ca23bc0a5291f83a3d6a2f7d6833de1decd9d0e815b2dd6e92fb03,stability,gemini,FINALIST_STABILITY,P003,101,0,inadequacy_or_failure,,parts of EPA – Region 6 National Pollutant Discharge Elimination System (NPDES) Permits and Region 6 Water Enforcement Branches – were not always talking or working together,target,True,True,True,True,['target'],False,False,stability
dca569a789ca23bc0a5291f83a3d6a2f7d6833de1decd9d0e815b2dd6e92fb03,stability,gemini,FINALIST_STABILITY,P003,101,1,inadequacy_or_failure,,the two agencies did not coordinate their efforts,target,True,True,True,True,['target'],False,False,stability
a2c666ff9fd7acbc377e08c38c3d79d238006ecbf46918599d54b41ded0f1cc2,stability,gemini,FINALIST_STABILITY,P020,101,0,inadequacy_or_failure,,Louisiana officials experienced problems in querying data and in verifying the quality of data,target,True,True,True,True,['target'],False,False,stability
a2c666ff9fd7acbc377e08c38c3d79d238006ecbf46918599d54b41ded0f1cc2,stability,gemini,FINALIST_STABILITY,P020,101,1,departure_or_reconfiguration,,provided training and a Users Guide,target,True,True,True,True,['target'],False,False,stability
b5ad605bc4a0af61e38c4f0c24987c84245acea588763e3aaa11919eb8dad795,stability,gemini,FINALIST_STABILITY,P004,101,0,inadequacy_or_failure,,EPA regional officials concurred that coordination issues existed following Hurricane Katrina.,target,True,True,True,True,['target'],False,False,stability
b5ad605bc4a0af61e38c4f0c24987c84245acea588763e3aaa11919eb8dad795,stability,gemini,FINALIST_STABILITY,P004,101,1,departure_or_reconfiguration,,Working with its State partners to better document and define each agency's responsibilities and expectations for future disasters.,target,True,True,True,True,['target'],False,False,stability
6fc4be8a7926fe240f25d1bfb265824c9905da050d933de7968e0170967f45cb,stability,gemini,FINALIST_STABILITY,P010,101,0,inadequacy_or_failure,,initial attempts to coordinate their drinking waterrelated work with the responsible USACE district were unsuccessful,target,True,True,True,True,['target'],False,False,stability
7a95e3c825a7a5c6456f44a54d22bbe5fd6d9926e7629d1861eb2932500747b4,stability,gemini,FINALIST_STABILITY,P030,101,0,other,,Establishing more robust surveillance and warning mechanisms should build on existing systems,target,True,True,True,True,['target'],False,False,stability
7a95e3c825a7a5c6456f44a54d22bbe5fd6d9926e7629d1861eb2932500747b4,stability,gemini,FINALIST_STABILITY,P030,101,1,other,,increasing the quantity and quality of the federal government’s preparedness and response capabilities,target,True,True,True,True,['target'],False,False,stability
db781c3bae522080571eab91b15be4f4c986d2dd2f81c7918039998b84f18c8b,stability,gemini,FINALIST_STABILITY,P039,101,0,other,,Local governments should think hard about creating a governmentwide office of preparedness,target,True,True,True,True,['target'],False,False,stability
413751a1fc5e54315c82c3068588756452dcc0226b3aebb7e701fc312d31b145,stability,gemini,FINALIST_STABILITY,P008,101,0,inadequacy_or_failure,,"Coordination within EPA, as well as EPA’s coordination with State and local officials and the USACE, could have been better.",target,True,True,True,True,['target'],False,False,stability
bb0e58c6410d6969dcb90ad52dcf14517d3fef39d1dad48b1765ada1aa768456,stability,gemini,FINALIST_STABILITY,P015,101,0,other,,established a senior liaison position,target,True,True,True,True,['target'],False,False,stability
9c95bc9d098f882a0f96cb1beb3de13de1b41e20525b3d375419492805173d31,stability,gemini,FINALIST_STABILITY,P028,101,0,inadequacy_or_failure,,"there had been no advance planning among federal, state, and local responders as to how DOD would provide these capabilities",target,True,True,True,True,['target'],False,False,stability
6cd9b259fdd24097ff70510f2a80598f5ef515fc96cbc835ef09067169331b48,stability,gemini,FINALIST_STABILITY,P032,101,0,prior_state,,New Orleans hospital-centric system,target,True,True,True,True,['target'],False,False,stability
6cd9b259fdd24097ff70510f2a80598f5ef515fc96cbc835ef09067169331b48,stability,gemini,FINALIST_STABILITY,P032,101,1,departure_or_reconfiguration,,moving away from New Orleans hospital-centric system,target,True,True,True,True,['target'],False,False,stability
0e25fb06fb692004b534673e2634ab77ae9c6736c79e10127d0eae8201333da3,stability,gemini,FINALIST_STABILITY,P024,101,0,prior_state,,exclude evolving catastrophic incidents from the scope of the annex’s coverage,target,True,True,True,True,['target'],False,False,stability
0e25fb06fb692004b534673e2634ab77ae9c6736c79e10127d0eae8201333da3,stability,gemini,FINALIST_STABILITY,P024,101,1,inadequacy_or_failure,,The White House report on the federal response to Hurricane Katrina also questioned this exclusion.,target,True,True,True,True,['target'],False,False,stability
0e25fb06fb692004b534673e2634ab77ae9c6736c79e10127d0eae8201333da3,stability,gemini,FINALIST_STABILITY,P024,101,2,departure_or_reconfiguration,,"the Federal government should not rely on the traditional layered approach and instead should proactively provide, or ‘push,’ its capabilities and assistance",target,True,True,True,True,['target'],False,False,stability
fd05e8b1e33cffbdc27657ba15832309594152b89a788907969c11a5efe76d62,stability,gemini,FINALIST_STABILITY,P001,101,0,inadequacy_or_failure,,coordination problems resulted in duplicative work,target,True,True,True,True,['target'],False,False,stability
7daac34456d7e715fc3ee53ed3609b41edfb5597705d89847ab47e8b1b4f3dd2,stability,gemini,FINALIST_STABILITY,P005,101,0,inadequacy_or_failure,,tremendous communication issues existed following Hurricane Katrina,target,True,True,True,True,['target'],False,False,stability
7daac34456d7e715fc3ee53ed3609b41edfb5597705d89847ab47e8b1b4f3dd2,stability,gemini,FINALIST_STABILITY,P005,101,1,departure_or_reconfiguration,,reevaluating current communication standard operating procedures,target,True,True,True,True,['target'],False,False,stability
89e2d72d6d0683eb2968d6de5fbabc87ef713c24279e4e86755ed6c80c520b66,stability,gemini,FINALIST_STABILITY,P012,101,0,other,,"develop integrated operational plans, procedures and capabilities",target,True,True,True,True,['target'],False,False,stability
ae5cdac0271ca9d8182f61ad6805bdbeaef6e8b9d4b5d17ab41b7f320408a0f9,stability,gemini,FINALIST_STABILITY,P006,101,0,other,,whether EPA followed its emergency response protocols,target,True,True,True,True,['target'],False,False,stability
dc6fb302da49bdee4f7bab5229e8421c52e0786af56aa301550a3d4ff8b631d1,stability,gemini,FINALIST_STABILITY,P041,101,0,prior_state,,too many recipes for action,target,True,True,True,True,['target'],False,False,stability
dc6fb302da49bdee4f7bab5229e8421c52e0786af56aa301550a3d4ff8b631d1,stability,gemini,FINALIST_STABILITY,P041,101,1,departure_or_reconfiguration,,alignment of all organizations to a central plan,target,True,True,True,True,['target'],False,False,stability
dc6fb302da49bdee4f7bab5229e8421c52e0786af56aa301550a3d4ff8b631d1,stability,gemini,FINALIST_STABILITY,P041,101,2,departure_or_reconfiguration,,deciding who is in charge under which circumstances,target,True,True,True,True,['target'],False,False,stability
14619c6dde82432b630e314e83f6fbba73d3af90eb373b65ae6563260bca0950,stability,gemini,FINALIST_STABILITY,P038,101,0,prior_state,,long-established ideas about how the public consumes information,target,True,True,True,True,['target'],False,False,stability
14619c6dde82432b630e314e83f6fbba73d3af90eb373b65ae6563260bca0950,stability,gemini,FINALIST_STABILITY,P038,101,1,departure_or_reconfiguration,,"Make evidence, not hunch, the coin of the realm.",target,True,True,True,True,['target'],False,False,stability
70b7ef925db59b9229c7c9abcf5abe75eb5fd7b3e94933184e38ce08c9cd36a2,stability,gemini,FINALIST_STABILITY,P029,101,0,inadequacy_or_failure,,logistics systems were often totally overwhelmed by Hurricane Katrina,target,True,True,True,True,['target'],False,False,stability
70b7ef925db59b9229c7c9abcf5abe75eb5fd7b3e94933184e38ce08c9cd36a2,stability,gemini,FINALIST_STABILITY,P029,101,1,other,,agencies needed additional capabilities,target,True,True,True,True,['target'],False,False,stability
e941328e89336f5f72e10e39bcb5e299ec02b340ad63a6d047ef94551f2d774c,stability,gemini,FINALIST_STABILITY,P025,101,0,other,,we recommended that FEMA improve its catastrophic disaster response capability,target,True,True,True,True,['target'],False,False,stability
812d1335832c252c81fba1cf45bfe5c4dab423cf21df3808e3488b9493343f0c,stability,gemini,FINALIST_STABILITY,P040,101,0,other,,Create a local command center.,target,True,True,True,True,['target'],False,False,stability
da23179814ea2f03749f44573d99e7d1d5dae701c2e0623960c4bc542df4986c,stability,gemini,FINALIST_STABILITY,P017,101,0,prior_state,,USACE ESF-3 Standard Operating Procedures (SOP) guidance,target,True,True,True,True,['target'],False,False,stability
da23179814ea2f03749f44573d99e7d1d5dae701c2e0623960c4bc542df4986c,stability,gemini,FINALIST_STABILITY,P017,101,1,departure_or_reconfiguration,,USACE and EPA agreed that the USACE ESF-3 Standard Operating Procedures (SOP) guidance should include drinking water and wastewater system assessment and repair,target,True,True,True,True,['target'],False,False,stability
da23179814ea2f03749f44573d99e7d1d5dae701c2e0623960c4bc542df4986c,stability,gemini,FINALIST_STABILITY,P017,101,2,departure_or_reconfiguration,,USACE created new draft ESF-3 pre-scripted mission assignments,target,True,True,True,True,['target'],False,False,stability
b0d20671d73b051bb2b06cebe2d75e196c00ee01fa7c02f992d2f73e7075a298,stability,gemini,FINALIST_STABILITY,P014,101,0,prior_state,,NPDES Permits and Water Enforcement Branches were jointly charged with putting together an assessment,target,True,True,True,True,['target'],False,False,stability
b0d20671d73b051bb2b06cebe2d75e196c00ee01fa7c02f992d2f73e7075a298,stability,gemini,FINALIST_STABILITY,P014,101,1,inadequacy_or_failure,,"huge gap in the information available, and that staff were unable to contact the facilities themselves",target,True,True,True,True,['target'],False,False,stability
b0d20671d73b051bb2b06cebe2d75e196c00ee01fa7c02f992d2f73e7075a298,stability,gemini,FINALIST_STABILITY,P014,101,2,departure_or_reconfiguration,,EPA assigned separate and specific followup tasks to personnel in the branches,target,True,True,True,True,['target'],False,False,stability
b286026e3d75460b990f2bbed974b50f2da726a6487eced9b005bbecd7ac320e,stability,gemini,FINALIST_STABILITY,P018,101,0,other,,"EPA, the U.S. Coast Guard, and LDEQ worked together with local industries to assess, manage, and mitigate environmental damage",target,True,True,True,True,['target'],False,False,stability
ed10e899c009cfd5565a11b9f2beecf362d26441212b7721782a1a1d0379a8e5,stability,gemini,FINALIST_STABILITY,P011,101,0,departure_or_reconfiguration,,ESF-10 ... was modified after prior hurricanes to provide initial response funding,target,False,False,False,False,[],False,False,stability
845c14b99ab03dce3129e636bfc5ffee43bb98bd9006557f642e183d745dfb57,stability,gemini,FINALIST_STABILITY,P024,211,0,prior_state,,exclude evolving catastrophic incidents from the scope of the annex’s coverage,target,True,True,True,True,['target'],False,False,stability
845c14b99ab03dce3129e636bfc5ffee43bb98bd9006557f642e183d745dfb57,stability,gemini,FINALIST_STABILITY,P024,211,1,inadequacy_or_failure,,The White House report on the federal response to Hurricane Katrina also questioned this exclusion.,target,True,True,True,True,['target'],False,False,stability
845c14b99ab03dce3129e636bfc5ffee43bb98bd9006557f642e183d745dfb57,stability,gemini,FINALIST_STABILITY,P024,211,2,departure_or_reconfiguration,,"the Federal government should not rely on the traditional layered approach and instead should proactively provide, or ‘push,’ its capabilities and assistance",target,True,True,True,True,['target'],False,False,stability
91cf668a95df959edc8ea02279ba03ef75ee60a014ca054fa421bd3c2fd565df,stability,gemini,FINALIST_STABILITY,P009,211,0,inadequacy_or_failure,,problems in New Orleans with the transport of drinking water in potentially hazardous tanker trucks,target,True,True,True,True,['target'],False,False,stability
91cf668a95df959edc8ea02279ba03ef75ee60a014ca054fa421bd3c2fd565df,stability,gemini,FINALIST_STABILITY,P009,211,1,departure_or_reconfiguration,,"established procedures, and EPA issued an administrative order to correct this situation",target,True,True,True,True,['target'],False,False,stability
58604097362f0b7e4b48734166d29ff2d712d7c2355994be92717450fa242525,stability,gemini,FINALIST_STABILITY,P041,211,0,prior_state,,too many recipes for action,target,True,True,True,True,['target'],False,False,stability
58604097362f0b7e4b48734166d29ff2d712d7c2355994be92717450fa242525,stability,gemini,FINALIST_STABILITY,P041,211,1,departure_or_reconfiguration,,alignment of all organizations to a central plan,target,True,True,True,True,['target'],False,False,stability
58604097362f0b7e4b48734166d29ff2d712d7c2355994be92717450fa242525,stability,gemini,FINALIST_STABILITY,P041,211,2,departure_or_reconfiguration,,deciding who is in charge under which circumstances,target,True,True,True,True,['target'],False,False,stability
69f1583baceb08edc3d33863e3c8410bbd87c235fdd8d93cfb206df55af35aa6,stability,gemini,FINALIST_STABILITY,P017,211,0,prior_state,,USACE ESF-3 Standard Operating Procedures (SOP) guidance,target,True,True,True,True,['target'],False,False,stability
69f1583baceb08edc3d33863e3c8410bbd87c235fdd8d93cfb206df55af35aa6,stability,gemini,FINALIST_STABILITY,P017,211,1,departure_or_reconfiguration,,USACE and EPA agreed that the USACE ESF-3 Standard Operating Procedures (SOP) guidance should include drinking water and wastewater system assessment and repair,target,True,True,True,True,['target'],False,False,stability
69f1583baceb08edc3d33863e3c8410bbd87c235fdd8d93cfb206df55af35aa6,stability,gemini,FINALIST_STABILITY,P017,211,2,departure_or_reconfiguration,,USACE created new draft ESF-3 pre-scripted mission assignments,target,True,True,True,True,['target'],False,False,stability
5d48fa732d5588db2ffdaaaafcd94140becd2a9ae6cabeb902471b7189a46cb0,stability,gemini,FINALIST_STABILITY,P001,211,0,inadequacy_or_failure,,coordination problems resulted in duplicative work,target,True,True,True,True,['target'],False,False,stability
7b2859b0ad74f8f204575678198ca6252f025e619afa32f123b0d66b1ebebb45,stability,gemini,FINALIST_STABILITY,P011,211,0,departure_or_reconfiguration,,ESF-10 ... was modified after prior hurricanes to provide initial response funding,target,False,False,False,False,[],False,False,stability
215b9efc1fc0205e46a7671340a721467b86194d974a115723bf584794778faa,stability,gemini,FINALIST_STABILITY,P029,211,0,inadequacy_or_failure,,logistics systems were often totally overwhelmed by Hurricane Katrina,target,True,True,True,True,['target'],False,False,stability
215b9efc1fc0205e46a7671340a721467b86194d974a115723bf584794778faa,stability,gemini,FINALIST_STABILITY,P029,211,1,other,,agencies needed additional capabilities,target,True,True,True,True,['target'],False,False,stability
94e6a4040c6e84e75455fb3187cc7defeac420560fe7f484b81ee9e6feb711b1,stability,gemini,FINALIST_STABILITY,P012,211,0,other,,"develop integrated operational plans, procedures and capabilities",target,True,True,True,True,['target'],False,False,stability
03c7115202d5b25663095d0ee968df57e94fbb7876cb4ce0659215fe577f8f75,stability,gemini,FINALIST_STABILITY,P036,211,0,departure_or_reconfiguration,,"Without displacing existing efforts within departments such as Homeland Security, Health and Human Services, Commerce, Interior, and Labor",target,True,True,True,True,['target'],False,False,stability
63ce1ab6f14dd7802a0a208c592ebadf5177376326573a9d35ab4f342cf9e76b,stability,gemini,FINALIST_STABILITY,P018,211,0,other,,"EPA, the U.S. Coast Guard, and LDEQ worked together with local industries to assess, manage, and mitigate environmental damage",target,True,True,True,True,['target'],False,False,stability
9705519bde0e14075f455a4b6d8e0c6ddef9986ab414ae851ec88b8f1aa69da9,stability,gemini,FINALIST_STABILITY,P025,211,0,other,,we recommended that FEMA improve its catastrophic disaster response capability,target,True,True,True,True,['target'],False,False,stability
69b47ddac4e74e73ca854dcd7bf38def2a1d6453e12054e72764aff5450e1895,stability,gemini,FINALIST_STABILITY,P022,211,0,other,,concerns have been raised regarding the agency’s organizational placement,target,True,True,True,True,['target'],False,False,stability
1e58a01d5922a22ef9d2cc355a6995b777822f8a6cf6f5eb5ab076c7bcc24564,stability,gemini,FINALIST_STABILITY,P008,211,0,inadequacy_or_failure,,"Coordination within EPA, as well as EPA’s coordination with State and local officials and the USACE, could have been better.",target,True,True,True,True,['target'],False,False,stability
edd29c53d6f70c975362e77067c38f62ae9d7de489bb4a23adccdfed41de1bc4,stability,gemini,FINALIST_STABILITY,P010,211,0,inadequacy_or_failure,,initial attempts to coordinate their drinking waterrelated work with the responsible USACE district were unsuccessful,target,True,True,True,True,['target'],False,False,stability
eebc980c5ddc9a4de422687fcd4ccf869277f1de69da5d2c01bc6ead2bec68c3,stability,gemini,FINALIST_STABILITY,P028,211,0,inadequacy_or_failure,,"there had been no advance planning among federal, state, and local responders as to how DOD would provide these capabilities",target,True,True,True,True,['target'],False,False,stability
7b22a10d3cc1bce4a965e32a241195e0a31cfd07326a1b5533bac6e7ed6f734c,stability,gemini,FINALIST_STABILITY,P014,211,0,prior_state,,NPDES Permits and Water Enforcement Branches were jointly charged with putting together an assessment,target,True,True,True,True,['target'],False,False,stability
7b22a10d3cc1bce4a965e32a241195e0a31cfd07326a1b5533bac6e7ed6f734c,stability,gemini,FINALIST_STABILITY,P014,211,1,inadequacy_or_failure,,"huge gap in the information available, and that staff were unable to contact the facilities themselves",target,True,True,True,True,['target'],False,False,stability
7b22a10d3cc1bce4a965e32a241195e0a31cfd07326a1b5533bac6e7ed6f734c,stability,gemini,FINALIST_STABILITY,P014,211,2,departure_or_reconfiguration,,EPA assigned separate and specific followup tasks to personnel in the branches,target,True,True,True,True,['target'],False,False,stability
6decdd65a06586374e213f50cde45e6336c36621159839ac04d6dbeb8b1b1eee,stability,gemini,FINALIST_STABILITY,P019,211,0,prior_state,,analytical capacity for Mississippi and Louisiana was diminished after Katrina,target,True,True,True,True,['target'],False,False,stability
6decdd65a06586374e213f50cde45e6336c36621159839ac04d6dbeb8b1b1eee,stability,gemini,FINALIST_STABILITY,P019,211,1,departure_or_reconfiguration,,"EPA Regions 4, 6, and 8 addressed this by providing mobile laboratories and staff",target,True,True,True,True,['target'],False,False,stability
bc593bb35dfe550826f4a072a09d362b226b052abfe0337ed1f0e44a6f05dc5f,stability,gemini,FINALIST_STABILITY,P013,211,0,other,,"Region 4 suggested a coordinated EPA effort, including headquarters support, to work with USACE to address mission assignments and interagency agreements.",target,True,True,True,True,['target'],False,False,stability
94b6aa470c87400dc9df1ee038e871b1f97be47bb7c823fb90902d18e32f9c7e,stability,gemini,FINALIST_STABILITY,P002,211,0,inadequacy_or_failure,,EPA regional officials and USACE district officials informed us of coordination problems between the EPA and USACE at the beginning of the response.,target,True,True,True,True,['target'],False,False,stability
52ea1670d7bdc60ae96d0790b3a4cf3c497ac98ad9a76726952ca0ae91e77142,stability,gemini,FINALIST_STABILITY,P007,211,0,other,,the primary reasons the response to restoring drinking water supplies worked well were the good working relationships and collaborative planning,target,True,True,True,True,['target'],False,False,stability
7f2709d37cf6c77df1ffb7bdf4be2fd043d7a79675e0f4cb7c89c7077f376093,stability,gemini,FINALIST_STABILITY,P030,211,0,other,,Establishing more robust surveillance and warning mechanisms should build on existing systems,target,True,True,True,True,['target'],False,False,stability
7f2709d37cf6c77df1ffb7bdf4be2fd043d7a79675e0f4cb7c89c7077f376093,stability,gemini,FINALIST_STABILITY,P030,211,1,other,,increasing the quantity and quality of the federal government’s preparedness and response capabilities,target,True,True,True,True,['target'],False,False,stability
2d28570879d4d5b988ecf1ceead7d9517afd39fbf0ff8e5236de9d41b1217121,stability,gemini,FINALIST_STABILITY,P016,211,0,other,,Set protocols would address these types of issues.,target,True,True,True,True,['target'],False,False,stability
993f20cc97045c01bd0be201c7211bf28d15764eeb68306d637a19c875173364,stability,gemini,FINALIST_STABILITY,P032,211,0,prior_state,,New Orleans hospital-centric system,target,True,True,True,True,['target'],False,False,stability
993f20cc97045c01bd0be201c7211bf28d15764eeb68306d637a19c875173364,stability,gemini,FINALIST_STABILITY,P032,211,1,departure_or_reconfiguration,,moving away from New Orleans hospital-centric system,target,True,True,True,True,['target'],False,False,stability
633c331853b24d2f1ffe591a079cb46880b65e73f71d4bc5badbb5bf1daebe3b,stability,gemini,FINALIST_STABILITY,P006,211,0,other,,whether EPA followed its emergency response protocols,target,True,True,True,True,['target'],False,False,stability
04ce752e93e1e07bc364f61469608d80a59328b10ae025210dffedd6929f070a,stability,gemini,FINALIST_STABILITY,P038,211,0,prior_state,,long-established ideas about how the public consumes information,target,True,True,True,True,['target'],False,False,stability
04ce752e93e1e07bc364f61469608d80a59328b10ae025210dffedd6929f070a,stability,gemini,FINALIST_STABILITY,P038,211,1,departure_or_reconfiguration,,"Make evidence, not hunch, the coin of the realm.",target,True,True,True,True,['target'],False,False,stability
3baef5ce7a407012c65a5b7d6b26fb6bca37a6794b239247b9e240f60bce6f7e,stability,gemini,FINALIST_STABILITY,P039,211,0,other,,Local governments should think hard about creating a governmentwide office of preparedness,target,True,True,True,True,['target'],False,False,stability
0a3bfd7284bad2360d8e89e9ca3e49d616535677cb2054af3bf9ef469d321fd2,stability,gemini,FINALIST_STABILITY,P021,211,0,departure_or_reconfiguration,,plans to conduct a series of interagency planning meetings to establish coordination protocols,target,True,True,True,True,['target'],False,False,stability
05f4d2d2199cf3009dc9f98c63e6dbe507d7589f71c8cae913c432db9c151787,stability,gemini,FINALIST_STABILITY,P033,211,0,prior_state,,institutional care,target,True,True,True,True,['target'],False,False,stability
05f4d2d2199cf3009dc9f98c63e6dbe507d7589f71c8cae913c432db9c151787,stability,gemini,FINALIST_STABILITY,P033,211,1,departure_or_reconfiguration,,"shifting the focus, to the degree possible, toward ambulatory care, wellness and preventive medicine, health promotion and chronic disease prevention and away from institutional care",target,True,True,True,True,['target'],False,False,stability
0abdc9cf88373ee1240833b087ccc6b562edfc3b2fe6ca5fe92d5231f9ad1088,stability,gemini,FINALIST_STABILITY,P004,211,0,inadequacy_or_failure,,EPA regional officials concurred that coordination issues existed following Hurricane Katrina.,target,True,True,True,True,['target'],False,False,stability
0abdc9cf88373ee1240833b087ccc6b562edfc3b2fe6ca5fe92d5231f9ad1088,stability,gemini,FINALIST_STABILITY,P004,211,1,departure_or_reconfiguration,,Working with its State partners to better document and define each agency's responsibilities and expectations for future disasters.,target,True,True,True,True,['target'],False,False,stability
63f9f9089e15ee29534a3fcd15aadbd296d04d09f0e4bd8d6f1a896c5a371cd3,stability,gemini,FINALIST_STABILITY,P040,211,0,other,,Create a local command center.,target,True,True,True,True,['target'],False,False,stability
c0f0f9a5603db46136472def2e3ab45ead8c72ef369e841092f3c93003a63b60,stability,gemini,FINALIST_STABILITY,P005,211,0,inadequacy_or_failure,,tremendous communication issues existed following Hurricane Katrina,target,True,True,True,True,['target'],False,False,stability
c0f0f9a5603db46136472def2e3ab45ead8c72ef369e841092f3c93003a63b60,stability,gemini,FINALIST_STABILITY,P005,211,1,departure_or_reconfiguration,,reevaluating current communication standard operating procedures,target,True,True,True,True,['target'],False,False,stability
c4b12fa8d67ee4fc44a21ff2137df97a75d329252ba513da29956bcebc47465e,stability,gemini,FINALIST_STABILITY,P031,211,0,prior_state,,"concerns have been raised regarding the agency’s organizational placement, including whether it should be disbanded and functions moved to other agencies",target,True,True,True,True,['target'],False,False,stability
c4b12fa8d67ee4fc44a21ff2137df97a75d329252ba513da29956bcebc47465e,stability,gemini,FINALIST_STABILITY,P031,211,1,inadequacy_or_failure,,organizational changes alone may not adequately address underlying systemic conditions that result in an organization’s performance problem,target,True,True,True,True,['target'],False,False,stability
2bb6c37ec8a8719e839a20efd01ec8a68ad62c8ebcc76445e2e30392f320cdae,stability,gemini,FINALIST_STABILITY,P027,211,0,other,,"The single greatest barrier to addressing the decades-old problems of interoperable communications has been the lack of effective, collaborative, interdisciplinary, and intergovernmental planning.",target,True,True,True,True,['target'],False,False,stability
